Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
6060306080,"Oct 3, 2021, 10:38:35 PM",Afternoon Run ,Run,"Overcast clouds, 57°F, Feels like 56°F, Humidity 83%, Wind 4mph from NNE - by Klimat.app",6470,18.40,164.0,142,false,,activities/6440627572.fit.gz,,,6470.0,6448.0,18403.5,6.099999904632568,2.8541407585144043,172.0,166.0,4.0,61.0,20.0,0.027168745175004005,,,95.0,79.57404327392578,,148.82940673828125,,267.8287658691406,1434.0,,25.0,142.0,,,,,,,,,270.0,6471.0,,,0.0,,1.0,19189.099609375,1633298432.0,3.0,14.199999809265137,14.199999809265137,10.550000190734863,0.7900000214576721,1020.2000122070312,1.75,2.1700000762939453,10.0,0.0,1633270400.0,1633311872.0,0.9200000166893005,,,0.0,,0.9599999785423279,16093.0,2.0,281.3999938964844,,,,0.0,2.844435930252075,,,
6075378209,"Oct 7, 2021, 2:21:39 AM",Evening Run ,Run,"Heavy intensity rain, 53°F, Feels like 52°F, Humidity 82%, Wind 2mph from W - by Klimat.app",5002,12.44,153.0,57,false,,activities/6456482344.fit.gz,,,5002.0,4915.0,12439.7001953125,5.199999809265137,2.5309665203094482,144.0,164.0,6.0,67.0,25.0,-0.0964653491973877,,,103.0,77.76095581054688,,139.48300170898438,,238.7493438720703,991.0,,24.0,57.0,,,,,,,,,241.0,5003.0,,,0.0,,1.0,13013.5,1633571968.0,2.0,12.449999809265137,12.449999809265137,8.84000015258789,0.7900000214576721,1020.7999877929688,1.8700000047683716,3.5199999809265137,209.0,0.0,1633529856.0,1633570688.0,0.029999999329447746,,,0.0,,0.6700000166893005,16093.0,0.0,323.8999938964844,,,,0.0,2.486945152282715,,,
6100023877,"Oct 12, 2021, 12:44:29 AM",Back at it! ,Run,"New goals, same route! Hoping to make this the start of a long block. Feeling healthy after a productive summer and looking towards a big run sometime in early spring. 

Few clouds, 51°F, Feels like 49°F, Humidity 71%, Wind 1mph from NNE - by Klimat.app",3905,10.96,153.0,53,false,,activities/6482586614.fit.gz,,,3905.0,3894.0,10967.0,4.400000095367432,2.8163840770721436,133.0,126.0,7.0,63.0,20.0,-0.01823652721941471,,,92.0,78.36751556396484,,142.13827514648438,,266.5044860839844,798.0,,23.0,53.0,,,,,,,,,268.0,3906.0,0.0,,0.0,,1.0,11455.400390625,1633996800.0,1.0,11.670000076293945,11.670000076293945,4.760000228881836,0.6299999952316284,1024.4000244140625,1.6399999856948853,1.8200000524520874,356.0,0.0,1633962240.0,1634002176.0,0.2199999988079071,,,0.0,,0.27000001072883606,16093.0,0.0,320.6000061035156,,,,0.0,2.808450698852539,,,
6100024023,"Oct 9, 2021, 5:16:12 PM",Morning Run ,Run,"Overcast clouds, 28°F, Feels like 22°F, Humidity 61%, Wind 6mph from W - by Klimat.app",19827,19.48,161.0,53,false,,activities/6482586581.fit.gz,,,19827.0,14121.0,19482.099609375,3.0,1.3796544075012207,809.0,794.0,1361.0,2111.0,42.099998474121094,0.05132916942238808,,,124.0,59.309844970703125,,115.31893920898438,,138.4041290283203,2618.0,,24.0,53.0,,,,,,,,,135.0,19828.0,,,0.0,,1.0,22876.69921875,1633798784.0,2.0,1.2899999618530273,-1.9199999570846558,-1.840000033378601,0.800000011920929,1020.7000122070312,2.9700000286102295,5.289999961853027,266.0,0.01769999973475933,1633788928.0,1633829120.0,0.14000000059604645,,,0.05000000074505806,5.0,0.7799999713897705,16093.0,1.0,269.79998779296875,,,,0.0,0.9826045036315918,,,
6105314671,"Oct 13, 2021, 3:21:32 AM",Evening Run ,Run,"Light rain, 46°F, Feels like 45°F, Humidity 86%, Wind 4mph from SSW - by Klimat.app",2900,6.54,166.0,19,false,,activities/6488168104.fit.gz,,,2900.0,2884.0,6546.2001953125,3.799999952316284,2.269833564758301,287.0,290.0,23.0,121.0,40.0,0.0,,,87.0,73.40989685058594,,131.30184936523438,,231.1582489013672,516.0,,27.0,19.0,,,,,,,,,244.0,2901.0,,,0.0,,1.0,8029.0,1634093952.0,5.0,8.109999656677246,6.210000038146973,5.139999866485596,0.8199999928474426,1016.0,3.049999952316284,3.630000114440918,166.0,0.14399999380111694,1634048768.0,1634088448.0,0.25,,,1.0,5.0,1.0,10251.0,0.0,299.20001220703125,,,,0.0,2.257310390472412,0.0,,
6114816757,"Oct 15, 2021, 3:19:49 AM",Evening Run ,Run,"Heavy intensity rain, 54°F, Feels like 53°F, Humidity 89%, Wind 4mph from S - by Klimat.app",3194,7.27,159.0,23,false,,activities/6498198346.fit.gz,,,3194.0,3175.0,7277.2998046875,4.099999904632568,2.292062997817993,320.0,319.0,20.0,117.0,38.099998474121094,0.0,,,125.0,74.4048843383789,,131.87127685546875,,231.68231201171875,571.0,,23.0,23.0,,,,,,,,,250.0,3195.0,,,0.0,,1.0,8918.2998046875,1634266752.0,3.0,11.579999923706055,11.579999923706055,9.420000076293945,0.8700000047683716,1022.9000244140625,3.509999990463257,6.840000152587891,174.0,0.0,1634221696.0,1634260992.0,0.3199999928474426,,,0.0,,0.9300000071525574,15195.0,0.0,260.5,,,,0.0,2.278428316116333,179.0,,
6118713470,"Oct 15, 2021, 10:08:21 PM",Afternoon Run ,Run,"Overcast clouds, 57°F, Feels like 56°F, Humidity 83%, Wind 1mph from SSE - by Klimat.app",3690,10.90,161.0,63,false,,activities/6502321987.fit.gz,,,3690.0,3663.0,10904.900390625,6.900000095367432,2.9770407676696777,119.0,123.0,26.0,82.0,22.200000762939453,0.0,,,82.0,79.0112075805664,,145.41709899902344,,279.2985534667969,785.0,,22.0,63.0,,,,,,,,,280.0,3691.0,,,0.0,,1.0,11403.5,1634335232.0,3.0,14.449999809265137,14.449999809265137,11.350000381469727,0.8199999928474426,1020.7000122070312,3.140000104904175,6.289999961853027,175.0,0.0,1634308224.0,1634347264.0,0.36000001430511475,,,0.0,,0.9800000190734863,16093.0,2.0,274.0,,,,0.0,2.9552574157714844,3297.0,,
6123637062,"Oct 16, 2021, 5:51:48 PM",Morning Ride ,Ride,"Overcast clouds, 59°F, Feels like 58°F, Humidity 77%, Wind 2mph from S - by Klimat.app",15827,44.61,,,false,,activities/6507557175.fit.gz,,,15827.0,8596.0,44609.3984375,15.800000190734863,5.189553260803223,543.0,499.0,-22.0,80.0,47.099998474121094,0.0089667197316885,,,,,,,,115.90742492675781,1110.915283203125,,20.0,,,,,,,,,,,,,,0.0,,1.0,,1634403584.0,3.0,14.140000343322754,14.140000343322754,10.449999809265137,0.7799999713897705,1016.0,3.5399999618530273,6.230000019073486,178.0,0.0,1634394624.0,1634433536.0,0.38999998569488525,,,0.0,,0.9900000095367432,16093.0,1.0,265.3999938964844,,,,0.0,2.818563222885132,0.0,,
6133977573,"Oct 19, 2021, 12:12:51 AM",Market PR Mid 10 Mile,Run,"This is a pretty decent indication that I maintained fitness during my rest off the 100 m attempt. Feeling stronger on uphills than down is hopeful for this new block. While I’m going to layer on quality, I feel ready for some longer duration hillwork. 

I could see some road repeats getting drawn out in the near future. Overall pretty stoked! 

Broken clouds, 55°F, Feels like 54°F, Humidity 73%, Wind 1mph from W - by Klimat.app",5647,16.28,164.0,93,false,,activities/6518554137.fit.gz,,,5647.0,5629.0,16280.2998046875,6.0,2.892218828201294,145.0,157.0,9.0,65.0,33.29999923706055,-0.012284785509109497,,,96.0,79.9704818725586,,144.6329345703125,,271.77130126953125,1185.0,,20.0,93.0,,,,,,,,,274.0,5648.0,0.0,,0.0,,1.0,16983.5,1634601600.0,2.0,12.75,12.75,6.929999828338623,0.6800000071525574,1015.5999755859375,1.2599999904632568,1.559999942779541,314.0,0.0,1634567680.0,1634606208.0,0.44999998807907104,,,0.0,,0.7200000286102295,16093.0,0.0,284.20001220703125,,,,0.0,2.882999897003174,5602.0,,
6138594937,"Oct 19, 2021, 10:35:33 PM",Afternoon Run ,Run,"Scattered clouds, 61°F, Feels like 59°F, Humidity 61%, Wind 1mph from SSW - by Klimat.app",4065,11.04,161.0,52,false,,activities/6523427260.fit.gz,,,4065.0,4019.0,11043.5400390625,6.900000095367432,2.747832775115967,137.0,121.0,7.0,61.0,21.052631378173828,0.0996057391166687,,,83.0,78.8304672241211,,141.69956970214844,,259.6277770996094,832.0,,22.0,52.0,,,,,,,,,261.0,4066.0,,,0.0,,1.0,11631.7998046875,1634680832.0,1.0,16.989999771118164,16.989999771118164,7.0,0.5199999809265137,1008.0,0.8700000047683716,1.1200000047683716,172.0,0.0,1634654208.0,1634692480.0,0.49000000953674316,,,0.0,,0.15000000596046448,16093.0,2.0,284.8999938964844,,,,0.0,2.716737985610962,3302.0,,
6148390925,"Oct 22, 2021, 2:46:56 AM",Evening Run ,Run,"Light rain, 57°F, Feels like 56°F, Humidity 86%, Wind 4mph from S - by Klimat.app",3063,6.90,161.0,24,false,,activities/6533786994.fit.gz,,,3063.0,2565.0,6906.9599609375,4.099999904632568,2.6927719116210938,81.0,89.0,5.0,47.0,20.0,-0.14478150010108948,,,83.0,78.15653228759766,,133.95693969726562,,252.12054443359375,542.0,,23.0,24.0,,,,,,,,,244.0,3064.0,,,0.0,,1.0,7192.2998046875,1634867968.0,5.0,15.359999656677246,15.359999656677246,9.84000015258789,0.699999988079071,1006.2000122070312,3.4600000381469727,7.659999847412109,186.0,0.8805999755859375,1634827136.0,1634865024.0,0.550000011920929,,,1.0,5.0,0.8199999928474426,16093.0,0.0,282.3999938964844,,,,0.0,2.2549657821655273,0.0,,
6151987087,"Oct 22, 2021, 10:50:58 PM",Afternoon Run ,Run,"Light rain, 55°F, Feels like 54°F, Humidity 89%, Wind 4mph from S - by Klimat.app",3976,10.92,154.0,50,false,,activities/6537616035.fit.gz,,,3976.0,3846.0,10921.9599609375,5.300000190734863,2.8398232460021973,112.0,115.0,15.0,70.0,20.0,-0.03662346303462982,,,84.0,78.67872619628906,,140.55503845214844,,267.31121826171875,801.0,,21.0,50.0,,,,,,,,,267.0,3977.0,,,0.0,,1.0,11372.7998046875,1634940032.0,5.0,13.40999984741211,13.40999984741211,10.850000381469727,0.8399999737739563,1007.0999755859375,3.130000114440918,6.699999809265137,182.0,0.09549999982118607,1634913536.0,1634951296.0,0.5799999833106995,,,1.0,5.0,0.8600000143051147,13816.0,1.0,329.0,,,,0.0,2.746971845626831,2746.5,,
6156600469,"Oct 23, 2021, 7:45:35 PM",Lunch Run ,Run,"Light rain, 53°F, Feels like 52°F, Humidity 85%, Wind 8mph from SSE - by Klimat.app",4088,10.87,167.0,64,false,,activities/6542529709.fit.gz,,,4088.0,4075.0,10869.490234375,5.099999904632568,2.6673595905303955,227.0,225.0,37.0,136.0,33.33333206176758,0.046000316739082336,,,104.0,78.46922302246094,,142.3624267578125,,258.9495544433594,836.0,,24.0,64.0,,,,,,,,,265.0,4089.0,,,0.0,,1.0,11853.7001953125,1635015552.0,5.0,11.270000457763672,11.270000457763672,9.40999984741211,0.8799999952316284,1003.7000122070312,3.059999942779541,7.510000228881836,166.0,0.28790000081062317,1635000064.0,1635037696.0,0.6100000143051147,,,1.0,5.0,0.9900000095367432,16004.0,2.0,306.20001220703125,,,,0.0,2.658877372741699,739.0,,
6166488409,"Oct 25, 2021, 9:15:03 PM",Afternoon Run ,Run,"Light rain, 56°F, Feels like 55°F, Humidity 70%, Wind 7mph from SSE - by Klimat.app",3818,11.03,157.0,64,false,,activities/6553076763.fit.gz,,,3818.0,3758.0,11031.26953125,5.699999809265137,2.9354097843170166,123.0,137.0,20.0,77.0,26.086956024169922,-0.0634559765458107,,,83.0,78.47403717041016,,141.99681091308594,,277.0356750488281,778.0,,24.0,64.0,,,,,,,,,280.0,3819.0,,,0.0,,1.0,11525.5,1635195648.0,5.0,14.319999694824219,14.319999694824219,7.269999980926514,0.6299999952316284,996.0999755859375,7.050000190734863,14.279999732971191,174.0,0.3709000051021576,1635173120.0,1635210240.0,0.6700000166893005,,,1.0,5.0,0.8299999833106995,16093.0,2.0,329.20001220703125,,,,0.0,2.88927960395813,3293.0,,
6167240072,"Oct 26, 2021, 2:36:16 AM",Evening Run ,Run,"Light rain, 52°F, Feels like 51°F, Humidity 84%, Wind 7mph from SSW - by Klimat.app",2364,6.64,166.0,43,false,,activities/6553874022.fit.gz,,,2364.0,2221.0,6648.7001953125,5.099999904632568,2.9935615062713623,103.0,109.0,6.0,66.0,27.272727966308594,-0.07520266622304916,,,84.0,78.95730590820312,,144.85385131835938,,269.216064453125,492.0,,26.0,43.0,,,,,,,,,278.0,2365.0,,,0.0,,1.0,7009.89990234375,1635213568.0,3.0,11.520000457763672,11.520000457763672,7.940000057220459,0.7900000214576721,1000.0999755859375,5.480000019073486,11.760000228881836,183.0,0.0,1635173120.0,1635210240.0,0.6700000166893005,,,0.0,,0.9800000190734863,16093.0,0.0,322.5,,,,0.0,2.812479019165039,0.0,,
6174001163,"Oct 27, 2021, 11:59:11 AM",Oyster Dome w/John,Run,"Great to catch up with John! Lots to be grateful for and getting very stoked to build some climb strength for Tillamook Burn 100M🔥 

Moderate rain, 45°F, Feels like 45°F, Humidity 89%, Wind 2mph from SE - by Klimat.app",7279,10.54,158.0,34,false,,activities/6561037491.fit.gz,,,7279.0,6396.0,10548.1904296875,3.700000047683716,1.6491855382919312,658.0,678.0,30.0,662.0,49.56268310546875,-0.16116508841514587,,,127.0,68.41857147216797,,121.80374145507812,,166.64344787597656,1162.0,,17.0,34.0,,,,,,,,,182.0,7280.0,0.0,,0.0,,1.0,14554.7001953125,1635332352.0,5.0,8.390000343322754,6.409999847412109,7.860000133514404,0.9599999785423279,1015.4000244140625,3.2899999618530273,6.829999923706055,183.0,0.050700001418590546,1635346176.0,1635382784.0,0.7300000190734863,,,1.0,5.0,0.7699999809265137,16093.0,0.0,269.29998779296875,,,,0.0,1.4491263628005981,10254.7001953125,,
6184768466,"Oct 29, 2021, 9:47:22 PM",Afternoon Run ,Run,"Mist, 50°F, Feels like 50°F, Humidity 89%, Wind 1mph from SSE - by Klimat.app",3195,6.51,159.0,22,false,,activities/6572470511.fit.gz,,,3195.0,2987.0,6517.91015625,4.900000095367432,2.1820924282073975,141.0,145.0,135.0,182.0,42.105262756347656,-0.061369363218545914,,,118.0,72.11183166503906,,128.75375366210938,,209.70504760742188,552.0,,20.0,22.0,,,,,,,,,219.0,3196.0,,,0.0,,1.0,7173.10009765625,1635541248.0,3.0,8.729999542236328,8.0,7.639999866485596,0.9300000071525574,1020.5,1.690000057220459,2.6700000762939453,59.0,0.0,1635518976.0,1635555328.0,0.7900000214576721,,,0.0,,0.8999999761581421,8299.0,2.0,297.20001220703125,,,,0.0,2.040034532546997,6440.0,,
6188955104,"Oct 30, 2021, 6:30:25 PM",Lunch Run ,Run,"Light rain, 47°F, Feels like 43°F, Humidity 70%, Wind 7mph from N - by Klimat.app",4675,11.68,166.0,52,false,,activities/6576939294.fit.gz,,,4675.0,4596.0,11685.2099609375,4.599999904632568,2.542473793029785,358.0,350.0,9.0,113.0,33.33333206176758,0.06846261024475098,,,115.0,76.50010681152344,,138.2519073486328,,253.13992309570312,917.0,,21.0,52.0,,,,,,,,,261.0,4676.0,,,0.0,,1.0,13355.7001953125,1635616768.0,1.0,8.119999885559082,5.820000171661377,2.740000009536743,0.6899999976158142,1022.0,3.75,6.679999828338623,0.0,0.0,1635605632.0,1635641728.0,0.8299999833106995,,,0.0,,0.05000000074505806,16093.0,1.0,292.29998779296875,,,,0.0,2.4995100498199463,0.0,,
6195001809,"Nov 1, 2021, 1:13:23 AM",Evening Run ,Run,"Clear sky, 50°F, Feels like 48°F, Humidity 62%, Wind 2mph from NNW - by Klimat.app",3568,10.85,160.0,68,false,,activities/6583425790.fit.gz,,,3568.0,3551.0,10852.009765625,5.400000095367432,3.0560433864593506,110.0,117.0,21.0,77.0,20.0,-0.027644649147987366,,,89.0,79.57372283935547,,145.91937255859375,,288.79925537109375,754.0,,19.0,68.0,,,,,,,,,291.0,3569.0,,,0.0,,1.0,11284.099609375,1635728384.0,1.0,11.0,11.0,2.890000104904175,0.5699999928474426,1015.4000244140625,1.840000033378601,2.6500000953674316,2.0,0.0,1635692032.0,1635728000.0,0.8600000143051147,,,0.0,,0.0,16093.0,0.0,288.3999938964844,,,,0.0,3.041482448577881,3308.5,,
6221174729,"Nov 6, 2021, 6:00:05 PM",Lunch Run ,Run,"Light rain, 45°F, Feels like 45°F, Humidity 86%, Wind 1mph from E - by Klimat.app",669,1.96,163.0,11,false,,activities/6611471780.fit.gz,,,669.0,669.0,1961.5400390625,4.400000095367432,2.9320478439331055,22.0,23.0,21.0,38.0,20.0,0.10196070373058319,,,87.0,80.10105895996094,,139.1840057373047,,275.737548828125,132.0,,19.0,11.0,,,,,,,,,274.0,670.0,,,0.0,,1.0,2052.0,1636221568.0,3.0,7.420000076293945,4.179999828338623,5.880000114440918,0.8999999761581421,1012.0999755859375,5.46999979019165,12.449999809265137,181.0,0.0,1636210944.0,1636246016.0,0.09000000357627869,,,0.0,,0.9200000166893005,14409.0,1.0,329.0,,,,0.0,2.9320478439331055,1905.5,,
6221174819,"Nov 6, 2021, 6:30:26 PM",LSRC @USTAF Men’s open CC,Run,"Light rain, 45°F, Feels like 45°F, Humidity 86%, Wind 2mph from ESE - by Klimat.app",3024,9.71,170.0,95,false,,activities/6611471769.fit.gz,,,3024.0,2999.0,9712.9501953125,6.800000190734863,3.23872971534729,107.0,129.0,31.0,52.0,22.22222137451172,-0.0720687285065651,,,89.0,81.22449493408203,,159.5221405029297,,305.5872497558594,734.0,,13.0,95.0,,,,,,,,,307.0,3025.0,0.0,,0.0,,1.0,10100.400390625,1636221568.0,3.0,7.420000076293945,4.179999828338623,5.880000114440918,0.8999999761581421,1012.0999755859375,5.46999979019165,12.449999809265137,181.0,0.0,1636210944.0,1636246016.0,0.09000000357627869,,,0.0,,0.9200000166893005,14409.0,1.0,329.0,,,,0.0,3.211954355239868,9392.0,,
6230328242,"Nov 7, 2021, 8:06:28 PM",Lunch Run ,Run,"Light rain, 40°F, Feels like 40°F, Humidity 93%, Wind 1mph from SE - by Klimat.app",11571,11.04,148.0,22,false,,activities/6621314039.fit.gz,,,11571.0,7463.0,11039.240234375,10.100000381469727,1.4791960716247559,767.0,766.0,111.0,843.0,49.77375411987305,0.009058594703674316,,,108.0,56.070770263671875,,106.17518615722656,,137.57984924316406,1391.0,,17.0,22.0,,,,,,,,,146.0,11572.0,,,0.0,,1.0,15634.099609375,1636315136.0,5.0,4.880000114440918,3.5399999618530273,3.319999933242798,0.8999999761581421,1018.2000122070312,1.7100000381469727,5.320000171661377,175.0,0.9096999764442444,1636297344.0,1636332160.0,0.12999999523162842,,,1.0,5.0,0.9399999976158142,16093.0,1.0,340.0,,,,0.0,0.9540437459945679,8703.400390625,,
6241458823,"Nov 11, 2021, 3:19:22 AM",Evening Run ,Run,"Overcast clouds, 48°F, Feels like 48°F, Humidity 81%, Wind 2mph from E - by Klimat.app",1122,1.06,126.0,1,false,,activities/6633146668.fit.gz,,,1122.0,1112.0,1063.4200439453125,3.5,0.9563130140304565,15.0,16.0,55.0,68.0,33.33333206176758,0.09403622150421143,,,80.0,65.7027587890625,,99.9919204711914,,177.15353393554688,109.0,,22.0,1.0,,,,,,,,,169.0,1126.0,,,0.0,,1.0,1125.9000244140625,1636599552.0,5.0,8.180000305175781,8.180000305175781,6.190000057220459,0.8700000047683716,1022.7999877929688,1.3300000429153442,1.4800000190734863,96.0,0.11919999867677689,1636556928.0,1636591232.0,0.23999999463558197,,,0.8799999952316284,5.0,0.8399999737739563,16093.0,0.0,304.5,,,,0.0,0.94778972864151,0.0,,
6241458850,"Nov 11, 2021, 3:38:34 AM",Evening Run ,Run,"Moderate rain, 48°F, Feels like 48°F, Humidity 82%, Wind 1mph from ESE - by Klimat.app",3382,9.68,162.0,47,false,,activities/6633146669.fit.gz,,,3382.0,3210.0,9684.2197265625,4.199999809265137,3.01689076423645,79.0,94.0,52.0,115.0,19.047618865966797,-0.05163038522005081,,,84.0,80.09747314453125,,141.96473693847656,,283.15667724609375,685.0,,21.0,47.0,,,,,,,,,283.0,3383.0,,,0.0,,1.0,10051.099609375,1636599552.0,5.0,8.180000305175781,8.180000305175781,6.190000057220459,0.8700000047683716,1022.7999877929688,1.3300000429153442,1.4800000190734863,96.0,0.11919999867677689,1636556928.0,1636591232.0,0.23999999463558197,,,0.8799999952316284,5.0,0.8399999737739563,16093.0,0.0,304.5,,,,0.0,2.863459348678589,430.0,,
6247993438,"Nov 12, 2021, 2:53:17 PM",Morning Run ,Run,"Moderate rain, 57°F, Feels like 57°F, Humidity 92%, Wind 3mph from S - by Klimat.app",5244,13.05,173.0,51,false,,activities/6640112493.fit.gz,,,5244.0,5052.0,13058.3896484375,9.800000190734863,2.5847959518432617,195.0,104.0,27.0,126.0,25.0,0.6662383675575256,,,106.0,79.67579650878906,,139.10546875,,253.7225341796875,1035.0,,20.0,51.0,,,,,,,,,254.0,5245.0,,,0.0,,1.0,13857.2001953125,1636725632.0,3.0,13.619999885559082,13.729999542236328,13.619999885559082,1.0,1017.7999877929688,3.619999885559082,10.1899995803833,200.0,0.0,1636729856.0,1636763776.0,0.3100000023841858,,,0.0,,1.0,12970.0,0.0,296.29998779296875,,,,0.0,2.4901583194732666,0.0,,
6249622760,"Nov 13, 2021, 12:36:52 AM",Afternoon Run ,Run,"Light rain, 52°F, Feels like 51°F, Humidity 93%, Wind 5mph from S - by Klimat.app",5566,13.23,152.0,36,false,,activities/6641852036.fit.gz,,,5566.0,5023.0,13238.1298828125,5.099999904632568,2.635502576828003,128.0,245.0,-3.0,148.0,20.0,-0.8158252239227295,,,88.0,79.51248931884766,,133.69639587402344,,243.04986572265625,1016.0,,23.0,36.0,,,,,,,,,238.0,5567.0,,,0.0,,1.0,13660.2998046875,1636761600.0,3.0,11.829999923706055,11.829999923706055,11.829999923706055,1.0,1020.5,2.809999942779541,7.420000076293945,187.0,0.0,1636729856.0,1636763776.0,0.3100000023841858,,,0.0,,1.0,15831.0,0.0,303.8999938964844,,,,0.0,2.378391981124878,0.0,,
6253848010,"Nov 13, 2021, 9:07:06 PM",Afternoon Run ,Run,"Overcast clouds, 48°F, Feels like 48°F, Humidity 92%, Wind 1mph from N - by Klimat.app",3409,8.44,144.0,14,false,,activities/6646370947.fit.gz,,,3409.0,3053.0,8443.01953125,4.400000095367432,2.7654829025268555,38.0,114.0,13.0,101.0,47.619049072265625,-0.8409313559532166,,,91.0,79.59210205078125,,130.63821411132812,,250.28988647460938,589.0,,22.0,14.0,,,,,,,,,248.0,3410.0,,,0.0,,1.0,8536.599609375,1636837248.0,3.0,10.380000114440918,10.380000114440918,7.650000095367432,0.8299999833106995,1025.0,1.350000023841858,1.350000023841858,38.0,0.0,1636816384.0,1636850176.0,0.3400000035762787,,,0.0,,0.9399999976158142,11300.0,1.0,307.70001220703125,,,,0.0,2.476685047149658,17.5,,
6254088304,"Nov 13, 2021, 10:24:52 PM",Afternoon Run ,Run,"Light rain, 50°F, Feels like 49°F, Humidity 90%, Wind 3mph from WNW - by Klimat.app",4445,7.76,145.0,14,false,,activities/6646630535.fit.gz,,,4445.0,3901.0,7765.0498046875,4.599999904632568,1.9905279874801636,190.0,92.0,13.0,109.0,22.22222137451172,1.1847959756851196,,,92.0,67.54785919189453,,117.49290466308594,,193.64439392089844,642.0,,19.0,14.0,,,,,,,,,197.0,4446.0,,,0.0,,1.0,8539.599609375,1636840832.0,3.0,10.779999732971191,10.779999732971191,7.849999904632568,0.8199999928474426,1023.7999877929688,1.4800000190734863,1.6799999475479126,61.0,0.0,1636816384.0,1636850176.0,0.3400000035762787,,,0.0,,0.9900000095367432,16093.0,1.0,305.6000061035156,,,,0.0,1.7469178438186646,1673.5,,
6268674898,"Nov 17, 2021, 4:29:47 AM",Beautiful Night,Run,"Favorite views are at night, Juanita bay and the hills are glowing orange from night lights. Boardwalk in winter with crisp weather is always a treat. 

Light rain, 37°F, Feels like 37°F, Humidity 90%, Wind 2mph from ENE - by Klimat.app",3005,9.54,163.0,55,false,,activities/6662223523.fit.gz,,,3005.0,2998.0,9543.8701171875,6.099999904632568,3.1834123134613037,130.0,142.0,11.0,70.0,20.0,-0.06286757439374924,,,92.0,81.69112396240234,,145.95697021484375,,302.39727783203125,637.0,,14.0,55.0,,,,,,,,,305.0,3006.0,0.0,,0.0,,1.0,10006.5,1637121536.0,1.0,4.289999961853027,4.289999961853027,1.9900000095367432,0.8500000238418579,1030.699951171875,1.2400000095367432,1.8200000524520874,55.0,0.0,1637075840.0,1637109120.0,0.4300000071525574,,,0.0,,0.27000001072883606,16093.0,0.0,301.79998779296875,,,,0.0,3.175996780395508,9.0,,
6277411254,"Nov 19, 2021, 2:40:35 AM",Evening Run ,Run,"Light rain, 43°F, Feels like 43°F, Humidity 90%, Wind 1mph from NE - by Klimat.app",5104,14.32,165.0,111,false,,activities/6671547051.fit.gz,,,5104.0,4797.0,14325.2998046875,4.5,2.9863038063049316,275.0,277.0,13.0,106.0,30.0,0.04188394173979759,,,104.0,81.19490051269531,,150.61849975585938,,289.1683044433594,1145.0,,18.0,111.0,,,,,,,,,289.0,5105.0,,,0.0,,1.0,15355.400390625,1637287168.0,5.0,5.840000152587891,3.630000114440918,4.510000228881836,0.9100000262260437,1011.2999877929688,2.8299999237060547,6.309999942779541,51.0,0.4172999858856201,1637248896.0,1637281920.0,0.49000000953674316,,,1.0,5.0,1.0,11065.0,0.0,304.79998779296875,,,,0.0,2.806680917739868,49.0,,
